Sentence #,Word,Tag
,symptoms,O
,might,O
,serve,O
,as,O
,warning,O
,signs,O
,that,O
,a,O
,person,O
,might,O
,end,O
,up,O
,in,O
,the,O
,hospital,O
,with,O
,severe,O
,disease,O
,.,O
Sentence: 5446,Davidson,O
,said,O
,Northwell,O
,Health,O
,is,O
,training,O
,medical,O
,students,O
,to,O
,go,O
,back,O
,and,O
,analyze,O
,patient,O
,charts,O
,for,O
,such,O
,symptoms,O
,.,O
Sentence: 5447,"""",O
,Is,O
,there,O
,any,O
,pattern,O
,of,O
,symptoms,O
,that,O
,predicts,O
,a,O
,worse,O
,outcome,O
,or,O
,predicts,O
,people,O
,are,O
,in,O
,fact,O
,going,O
,to,O
,be,O
,safe,O
,and,O
,can,O
,be,O
,managed,O
,at,O
,home,O
,?,O
,"""",O
,Davidson,O
,asked,O
,.,O
Sentence: 5448,Inmates,O
,voice,O
,concerns,O
,as,O
,coronavirus,O
,spreads,O
,in,O
,Ohio,B-geo
,prison,O
,In,O
,an,O
,Ohio,B-geo
,prison,O
,struggling,O
,to,O
,contain,O
,a,O
,deadly,O
,outbreak,O
,of,O
,the,O
,coronavirus,O
,",",O
,inmates,O
,are,O
,fearful,O
,they,O
,won't,O
,make,O
,it,O
,out,O
,alive,O
,.,O
Sentence: 5449,Richard,O
,Williams,O
,",",O
,27,O
,",",O
,has,O
,been,O
,in,O
,prison,O
,for,O
,more,O
,than,O
,a,O
,year,O
,and,O
,at,O
,the,O
,Marion,O
,Correctional,O
,Institution,O
,since,O
,November,B-tim
,on,O
,an,O
,assault,O
,conviction,O
,.,O
Sentence: 5450,In,O
,the,O
,beginning,O
,of,O
,April,B-tim
,",",O
,he,O
,developed,O
,a,O
,high,B-sym
,fever,I-sym
,.,O
Sentence: 5451,The,O
,fever,B-sym
,has,O
,subsided,O
,",",O
,but,O
,the,O
,headache,B-sym
,and,O
,chest,B-sym
,pain,I-sym
,linger,O
,.,O
Sentence: 5452,Inmates,O
,like,O
,him,O
,are,O
,concerned,O
,that,O
,prison,O
,officials,O
,are,O
,not,O
,doing,O
,enough,O
,to,O
,protect,O
,them,O
,from,O
,the,O
,virus,O
,.,O
Sentence: 5453,"""",O
,Sometimes,O
,",",O
,I,O
,call,O
,my,O
,mom,O
,.,O
Sentence: 5454,I,O
,don't,O
,want,O
,to,O
,worry,O
,her,O
,too,O
,much,O
,because,O
,she,O
,gets,O
,to,O
,crying,O
,",",O
,"""",O
,Williams,O
,said,O
,.,O
Sentence: 5455,"""",O
,To,O
,be,O
,honest,O
,",",O
,I'm,O
,scared,O
,.,O
Sentence: 5456,I'm,O
,nervous,O
,of,O
,being,O
,in,O
,here,O
,.,O
Sentence: 5457,"""",O
,Marion,O
,has,O
,one,O
,of,O
,the,O
,largest,O
,coronavirus,O
,prison,O
,outbreaks,O
,in,O
,the,O
,country,O
,",",O
,with,O
,nearly,O
,80,O
,percent,O
,of,O
,inmates,O
,",",O
,or,O
,about,O
,1,O
,",",O
,976,O
,",",O
,testing,O
,positive,O
,for,O
,COVID,O
,19,O
,",",O
,according,O
,to,O
,prison,O
,officials,O
,.,O
Sentence: 5458,Five,O
,inmates,O
,and,O
,one,O
,correctional,O
,officer,O
,have,O
,died,O
,from,O
,the,O
,virus,O
,since,O
,the,O
,outbreak,O
,began,O
,.,O
Sentence: 5459,The,O
,prison,O
,has,O
,struggled,O
,to,O
,institute,O
,social,O
,distancing,O
,",",O
,according,O
,to,O
,inmates,O
,.,O
Sentence: 5460,Several,O
,interviews,O
,and,O
,videos,O
,obtained,O
,by,O
,NBC,O
,News,O
,from,O
,inmates,O
,describe,O
,the,O
,prison,O
,population,O
,as,O
,living,O
,in,O
,close,O
,quarters,O
,",",O
,a,O
,lack,O
,of,O
,personal,O
,protective,O
,equipment,O
,for,O
,prison,O
,workers,O
,",",O
,limited,O
,supplies,O
,of,O
,soap,O
,and,O
,hand,O
,sanitizer,O
,",",O
,and,O
,a,O
,lack,O
,of,O
,physical,O
,separation,O
,between,O
,COVID,O
,19,O
,positive,O
,inmates,O
,and,O
,those,O
,who,O
,have,O
,yet,O
,to,O
,be,O
,tested,O
,.,O
Sentence: 5461,The,O
,problems,O
,at,O
,Marion,O
,can,O
,be,O
,found,O
,in,O
,prisons,O
,across,O
,the,O
,country,O
,",",O
,according,O
,to,O
,the,O
,American,O
,Civil,O
,Liberties,O
,Union,O
,",",O
,which,O
,found,O
,that,O
,Marion's,O
,staggering,O
,positive,O
,case,O
,count,O
,is,O
,reflective,O
,of,O
,what,O
,the,O
,numbers,O
,may,O
,look,O
,like,O
,at,O
,every,O
,American,O
,prison,O
,under,O
,mass,O
,testing,O
,protocol,O
,.,O
Sentence: 5462,The,O
,Ohio,B-geo
,ACLU,O
,also,O
,says,O
,the,O
,high,O
,case,O
,count,O
,and,O
,Marion's,O
,difficulty,O
,to,O
,socially,O
,distance,O
,inmates,O
,is,O
,an,O
,indication,O
,of,O
,the,O
,overpopulation,O
,in,O
,American,O
,prisons,O
,.,O
Sentence: 5463,"""",O
,You,O
,got,O
,guys,O
,in,O
,here,O
,dying,O
,",",O
,that's,O
,falling,O
,out,O
,",",O
,that's,O
,stacked,O
,on,O
,top,O
,of,O
,each,O
,other,O
,",",O
,"""",O
,said,O
,Shannon,O
,Kidd,O
,",",O
,who,O
,has,O
,been,O
,incarcerated,O
,since,O
,1996,O
,for,O
,rape,O
,",",O
,kidnapping,O
,",",O
,aggravated,O
,murder,O
,and,O
,other,O
,charges,O
,.,O
Sentence: 5464,"""",O
,We,O
,got,O
,COVID,O
,19,O
,",",O
,this,O
,was,O
,brought,O
,in,O
,to,O
,us,O
,.,O
Sentence: 5465,I,O
,know,O
,some,O
,guys,O
,have,O
,done,O
,horrific,O
,crimes,O
,",",O
,including,O
,myself,O
,",",O
,but,O
,I,O
,was,O
,a,O
,kid,O
,",",O
,I,O
,was,O
,a,O
,juvenile,O
,we,O
,just,O
,want,O
,help,O
,.,O
Sentence: 5466,"""",O
,Kidd,O
,",",O
,42,O
,",",O
,tested,O
,positive,O
,at,O
,the,O
,start,O
,of,O
,April,O
,.,O
Sentence: 5467,His,O
,symptoms,O
,initially,O
,included,O
,cold,B-sym
,sweats,I-sym
,",",O
,body,B-sym
,aches,I-sym
,",",O
,shortness,B-sym
,of,I-sym
,breath,I-sym
,and,O
,a,O
,dry,B-sym
,cough,I-sym
,.,O
Sentence: 5468,He,O
,is,O
,one,O
,of,O
,the,O
,few,O
,COVID,O
,19,O
,positive,O
,inmates,O
,to,O
,report,O
,visible,O
,symptoms,O
,that,O
,he's,O
,aware,O
,of,O
,at,O
,this,O
,time,O
,.,O
Sentence: 5469,He,O
,said,O
,prison,O
,officials,O
,are,O
,not,O
,doing,O
,enough,O
,to,O
,stop,O
,the,O
,spread,O
,of,O
,the,O
,virus,O
,inside,O
,the,O
,prison,O
,.,O
Sentence: 5470,Full,O
,coverage,O
,of,O
,the,O
,coronavirus,O
,outbreak,O
,"""",O
,They,O
,took,O
,our,O
,temperature,O
,regularly,O
,",",O
,but,O
,they,O
,haven't,O
,done,O
,anything,O
,other,O
,than,O
,that,O
,.,O
Sentence: 5471,They're,O
,saying,O
,a,O
,lot,O
,of,O
,people,O
,are,O
,asymptomatic,O
,",",O
,but,O
,there,O
,are,O
,a,O
,lot,O
,of,O
,guys,O
,who,O
,don't,O
,want,O
,to,O
,take,O
,this,O
,stuff,O
,to,O
,medical,O
,because,O
,they,O
,feel,O
,that,O
,nothing,O
,is,O
,being,O
,done,O
,.,O
Sentence: 5472,They,O
,don't,O
,want,O
,to,O
,be,O
,moved,O
,",",O
,"""",O
,said,O
,Kidd,O
,.,O
Sentence: 5473,Marion,O
,prison,O
,officials,O
,reported,O
,that,O
,95,O
,percent,O
,of,O
,COVID,O
,19,O
,positive,O
,inmates,O
,are,O
,asymptomatic,O
,.,O
Sentence: 5474,It,O
,is,O
,one,O
,of,O
,the,O
,few,O
,prisons,O
,in,O
,the,O
,U,B-geo
,.,I-geo
,S,I-geo
,.,I-geo
,implementing,O
,mass,O
,testing,O
,",",O
,along,O
,with,O
,two,O
,others,O
,in,O
,Ohio,O
,Pickaway,O
,Correctional,O
,Institution,O
,in,O
,Circleville,O
,and,O
,the,O
,Franklin,O
,Medical,O
,Center,O
,in,O
,Columbus,O
,.,O
Sentence: 5477,Kidd,O
,resides,O
,at,O
,dormitory,O
,7,O
,at,O
,Marion,O
,",",O
,where,O
,three,O
,inmates,O
,have,O
,died,O
,from,O
,the,O
,virus,O
,.,O
Sentence: 5478,One,O
,was,O
,Jesse,O
,"""",O
,Ziggy,O
,"""",O
,Ziegler,O
,",",O
,74,O
,",",O
,who,O
,died,O
,on,O
,April,B-tim
,20,I-tim
,.,O
Sentence: 5479,His,O
,family,O
,was,O
,notified,O
,of,O
,his,O
,death,O
,when,O
,they,O
,got,O
,a,O
,call,O
,from,O
,Ohio,O
,State,O
,Wexner,O
,Medical,O
,Center,O
,asking,O
,if,O
,they,O
,needed,O
,an,O
,autopsy,O
,.,O
Sentence: 5480,Ziegler's,O
,stepdaughter,O
,",",O
,Christine,O
,Bevington,O
,",",O
,44,O
,",",O
,said,O
,he,O
,started,O
,showing,O
,symptoms,O
,of,O
,a,B-sym
,sore,I-sym
,throat,I-sym
,",",O
,body,B-sym
,aches,I-sym
,",",O
,cough,B-sym
,and,O
,headache,B-sym
,on,O
,April,O
,6,O
,.,O
Sentence: 5481,He,O
,was,O
,transferred,O
,to,O
,the,O
,Ohio,O
,State,O
,University,O
,Wexner,O
,Medical,O
,Center,O
,sometime,O
,in,O
,the,O
,next,O
,two,O
,days,O
,.,O
Sentence: 5482,A,O
,nurse,O
,called,O
,Ziegler's,O
,family,O
,to,O
,inform,O
,them,O
,that,O
,he,O
,had,O
,tested,O
,positive,O
,for,O
,COVID,O
,19,O
,and,O
,was,O
,under,O
,oxygen,O
,and,O
,blood,O
,observation,O
,.,O
Sentence: 5483,Bevington,O
,and,O
,her,O
,mother's,O
,last,O
,conversation,O
,with,O
,Ziegler,O
,was,O
,on,O
,April,B-tim
,19,I-tim
,.,O
Sentence: 5484,A,O
,hospital,O
,director,O
,called,O
,to,O
,tell,O
,them,O
,Ziegler,O
,probably,O
,wouldn't,O
,make,O
,it,O
,through,O
,the,O
,night,O
,.,O
Sentence: 5485,Bevington,O
,said,O
,that,O
,a,O
,prison,O
,official,O
,called,O
,the,O
,day,O
,after,O
,the,O
,hospital,O
,notified,O
,them,O
,of,O
,Ziegler's,O
,death,O
,.,O
Sentence: 5486,He,O
,expressed,O
,his,O
,condolences,O
,and,O
,then,O
,asked,O
,the,O
,family,O
,",",O
,"""",O
,Who,O
,called,O
,you,O
,and,O
,asked,O
,about,O
,an,O
,autopsy,O
,?,O
,"""",O
,Andre,O
,Stores,O
,",",O
,43,O
,",",O
,tested,O
,positive,O
,for,O
,COVID,O
,19,O
,and,O
,resides,O
,in,O
,dormitory,O
,A,O
,.,O
Sentence: 5487,The,O
,inmates,O
,say,O
,their,O
,bunks,O
,are,O
,just,O
,an,O
,arm's,O
,length,O
,from,O
,each,O
,other,O
,",",O
,and,O
,Stores,O
,has,O
,had,O
,an,O
,older,O
,inmate,O
,coughing,O
,at,O
,him,O
,the,O
,last,O
,few,O
,nights,O
,.,O
Sentence: 5488,Stores,O
,said,O
,he,O
,has,O
,been,O
,given,O
,only,O
,a,O
,single,O
,face,O
,mask,O
,since,O
,the,O
,pandemic,O
,began,O
,.,O
Sentence: 5489,"""",O
,One,O
,guy's,O
,lymph,B-sym
,nodes,I-sym
,were,I-sym
,swollen,I-sym
,",",O
,he,O
,had,O
,dizziness,O
,.,O
Sentence: 5490,It,O
,was,O
,four,O
,or,O
,five,O
,days,O
,before,O
,they,O
,took,O
,them,O
,out,O
,",",O
,"""",O
,Stores,O
,said,O
,.,O
Sentence: 5491,"""",O
,My,O
,neighbor,O
,just,O
,laid,O
,there,O
,",",O
,got,O
,real,O
,dizzy,O
,",",O
,and,O
,he,O
,couldn't,O
,taste,O
,anything,O
,",",O
,smell,O
,nothing,O
,",",O
,his,O
,head,O
,was,O
,hurting,O
,.,O
Sentence: 5492,This,O
,older,O
,guy,O
,had,O
,really,O
,bad,O
,diarrhea,O
,.,O
Sentence: 5493,.,O
Sentence: 5494,.,O
Sentence: 5495,.,O
Sentence: 5496,People,O
,were,O
,walking,O
,around,O
,like,O
,zombies,O
,.,O
Sentence: 5497,"""",O
,Willis,O
,Williams,O
,",",O
,64,O
,",",O
,is,O
,also,O
,housed,O
,at,O
,dormitory,O
,A,O
,and,O
,says,O
,he,O
,hasn't,O
,gotten,O
,his,O
,COVID,O
,19,O
,test,O
,results,O
,yet,O
,.,O
Sentence: 5498,Willis,O
,has,O
,high,O
,blood,O
,pressure,O
,and,O
,hypertension,O
,",",O
,and,O
,he,O
,fears,O
,the,O
,virus,O
,will,O
,kill,O
,him,O
,.,O
Sentence: 5499,"""",O
,There's,O
,people,O
,here,O
,who,O
,are,O
,obviously,O
,in,O
,advanced,O
,stages,O
,of,O
,the,O
,virus,O
,.,O
Sentence: 5500,One,O
,person,O
,was,O
,walking,O
,around,O
,like,O
,he,O
,was,O
,an,O
,extra,O
,on,O
,'The,O
,Walking,O
,Dead,O
,",",O
,',O
,dragging,O
,his,O
,feet,O
,",",O
,"""",O
,said,O
,Williams,O
,.,O
Sentence: 5501,"""",O
,I,O
,don't,O
,want,O
,to,O
,be,O
,here,O
,.,O
Sentence: 5502,"""",O
,The,O
,Ohio,O
,Department,O
,of,O
,Rehabilitation,O
,and,O
,Correction,O
,said,O
,it,O
,has,O
,been,O
,difficult,O
,to,O
,separate,O
,COVID,O
,19,O
,positive,O
,inmates,O
,from,O
,the,O
,larger,O
,population,O
,because,O
,of,O
,the,O
,nature,O
,of,O
,the,O
,facility,O
,.,O
Sentence: 5503,"""",O
,The,O
,physical,O
,layout,O
,of,O
,a,O
,correctional,O
,facility,O
,does,O
,not,O
,lend,O
,itself,O
,to,O
,isolating,O
,every,O
,inmate,O
,at,O
,all,O
,times,O
,",",O
,especially,O
,in,O
,lower,O
,level,O
,facilities,O
,where,O
,there,O
,is,O
,dormitory,O
,style,O
,living,O
,",",O
,"""",O
,department,O
,spokeswoman,O
,JoEllen,O
,Smith,O
,said,O
,in,O
,an,O
,email,O
,.,O
Sentence: 5504,Download,O
,the,O
,NBC,O
,News,O
,app,O
,for,O
,full,O
,coverage,O
,of,O
,the,O
,coronavirus,O
,outbreak,O
,The,O
,department,O
,said,O
,there,O
,is,O
,no,O
,shortage,O
,of,O
,cleaning,O
,supplies,O
,and,O
,added,O
,that,O
,it,O
,has,O
,increased,O
,the,O
,use,O
,of,O
,disinfectants,O
,.,O
Sentence: 5505,Inmates,O
,can,O
,request,O
,additional,O
,bars,O
,of,O
,soap,O
,if,O
,needed,O
,.,O
Sentence: 5506,As,O
,of,O
,Tuesday,O
,",",O
,inmates,O
,should,O
,have,O
,received,O
,a,O
,third,O
,mask,O
,.,O
Sentence: 5507,"""",O
,Head,O
,to,O
,toe,O
,"""",O
,sleeping,O
,has,O
,been,O
,implemented,O
,in,O
,the,O
,dormitories,O
,to,O
,increase,O
,social,O
,distance,O
,",",O
,ORDC,O
,said,O
,but,O
,inmates,O
,who,O
,spoke,O
,to,O
,NBC,O
,News,O
,said,O
,that's,O
,not,O
,true,O
,.,O
Sentence: 5508,Ohio,O
,residents,O
,with,O
,incarcerated,O
,loved,O
,ones,O
,are,O
,bracing,O
,themselves,O
,to,O
,hear,O
,the,O
,latest,O
,updates,O
,inside,O
,Marion,O
,",",O
,if,O
,any,O
,.,O
Sentence: 5509,Williams',O
,mother,O
,",",O
,Sabrina,O
,White,O
,",",O
,is,O
,anxious,O
,for,O
,him,O
,to,O
,come,O
,home,O
,although,O
,his,O
,sentence,O
,isn't,O
,up,O
,until,O
,March,B-tim
,2024,O
,.,O
Sentence: 5510,"""",O
,My,O
,son,O
,deserved,O
,to,O
,serve,O
,a,O
,sentence,O
,.,O
Sentence: 5511,.,O
Sentence: 5512,.,O
Sentence: 5513,.,O
Sentence: 5514,He,O
,screwed,O
,up,O
,",",O
,"""",O
,White,O
,said,O
,.,O
Sentence: 5515,"""",O
,This,O
,is,O
,supposed,O
,to,O
,be,O
,a,O
,correctional,O
,rehabilitation,O
,facility,O
,",",O
,not,O
,death,O
,row,O
,.,O
Sentence: 5516,Right,O
,now,O
,",",O
,it,O
,is,O
,death,O
,row,O
,.,O
Sentence: 5517,"""",O
Sentence: 5517,"""",O
,Every,O
,call,O
,is,O
,a,O
,chance,O
,to,O
,halt,O
,the,O
,virus,O
,in,O
,its,O
,tracks,O
,",",O
,"""",O
,said,O
,one,O
,worker,O
,on,O
,the,O
,virtual,O
,front,O
,lines,O
,of,O
,the,O
,state's,O
,effort,O
,to,O
,curb,O
,the,O
,spread,O
,of,O
,the,O
,virus,O
,.,O
Sentence: 5518,Christian,O
,Arthur,O
,was,O
,out,O
,of,O
,a,O
,job,O
,when,O
,the,O
,addiction,O
,recovery,O
,center,O
,in,O
,South,B-geo
,Boston,I-geo
,where,O
,he,O
,worked,O
,closed,O
,last,O
,month,O
,.,O
Sentence: 5519,It,O
,took,O
,him,O
,two,O
,weeks,O
,to,O
,find,O
,a,O
,new,O
,one,O
,as,O
,a,O
,"""",O
,contact,O
,tracer,O
,"""",O
,on,O
,the,O
,virtual,O
,front,O
,lines,O
,of,O
,Massachusetts',B-geo
,effort,O
,to,O
,halt,O
,the,O
,spread,O
,of,O
,COVID,O
,19,O
,.,O
Sentence: 5520,"""",O
,There's,O
,an,O
,army,O
,of,O
,us,O
,",",O
,"""",O
,Arthur,O
,",",O
,29,O
,",",O
,told,O
,NBC,O
,News,O
,.,O
Sentence: 5521,With,O
,the,O
,coronavirus,O
,still,O
,plaguing,O
,much,O
,of,O
,the,O
,country,O
,",",O
,contact,O
,tracing,O
,is,O
,seen,O
,as,O
,a,O
,key,O
,tool,O
,in,O
,the,O
,effort,O
,to,O
,stop,O
,the,O
,chain,O
,of,O
,transmission,O
,and,O
,help,O
,facilitate,O
,a,O
,safe,O
,reopening,O
,of,O
,the,B-geo
,United,I-geo
,States,I-geo
,.,O
Sentence: 5522,The,O
,practice,O
,involves,O
,identifying,O
,and,O
,making,O
,contact,O
,with,O
,all,O
,of,O
,the,O
,people,O
,who,O
,may,O
,have,O
,interacted,O
,with,O
,a,O
,COVID,O
,19,O
,patient,O
,.,O
Sentence: 5523,The,O
,virus,O
,tracers,O
,alert,O
,the,O
,contacts,O
,of,O
,their,O
,possible,O
,exposure,O
,",",O
,explain,O
,what,O
,they,O
,need,O
,to,O
,do,O
,and,O
,follow,O
,up,O
,to,O
,check,O
,on,O
,their,O
,health,O
,.,O
Sentence: 5524,Contract,O
,tracing,O
,has,O
,long,O
,been,O
,used,O
,in,O
,the,O
,U,O
,.,O
Sentence: 5525,S,O
,.,O
Sentence: 5526,and,O
,other,O
,countries,O
,to,O
,help,O
,curb,O
,the,O
,spread,O
,of,O
,such,O
,diseases,O
,as,O
,tuberculosis,O
,",",O
,cholera,O
,and,O
,Ebola,O
,.,O
Sentence: 5527,It,O
,has,O
,also,O
,been,O
,used,O
,to,O
,great,O
,effect,O
,to,O
,mitigate,O
,the,O
,virus,O
,in,O
,countries,O
,like,O
,South,B-geo
,Korea,I-geo
,and,O
,Germany,B-geo
,",",O
,public,O
,health,O
,experts,O
,say,O
,.,O
Sentence: 5528,"""",O
,All,O
,epidemics,O
,are,O
,super,O
,local,O
,",",O
,and,O
,that's,O
,why,O
,you,O
,have,O
,to,O
,go,O
,through,O
,this,O
,painstaking,O
,process,O
,",",O
,"""",O
,said,O
,Dr,O
,.,O
Sentence: 5529,Joia,O
,Mukherjee,O
,",",O
,chief,O
,medical,O
,officer,O
,of,O
,Partners,O
,in,O
,Health,O
,",",O
,which,O
,is,O
,hiring,O
,",",O
,training,O
,and,O
,virtually,O
,deploying,O
,the,O
,contact,O
,tracers,O
,in,O
,Massachusetts,O
,",",O
,an,O
,initiative,O
,launched,O
,by,O
,Gov,O
,.,O
Sentence: 5530,Charlie,O
,Baker,O
,.,O
Sentence: 5531,The,O
,potential,O
,benefits,O
,of,O
,contact,O
,tracing,O
,have,O
,been,O
,well,O
,documented,O
,.,O
Sentence: 5532,But,O
,few,O
,of,O
,these,O
,contact,O
,tracers,O
,have,O
,spoken,O
,out,O
,in,O
,public,O
,.,O
Sentence: 5533,"""",O
,To,O
,participate,O
,in,O
,curbing,O
,this,O
,threat,O
,",",O
,especially,O
,on,O
,a,O
,local,O
,level,O
,in,O
,the,O
,state,O
,that,O
,I've,O
,lived,O
,in,O
,my,O
,whole,O
,life,O
,",",O
,is,O
,super,O
,meaningful,O
,",",O
,"""",O
,said,O
,Arthur,O
,",",O
,who,O
,started,O
,on,O
,the,O
,job,O
,two,O
,weeks,O
,ago,O
,.,O
Sentence: 5534,"""",O
,These,O
,may,O
,not,O
,be,O
,my,O
,literal,O
,neighbors,O
,and,O
,friends,O
,and,O
,family,O
,",",O
,but,O
,they,O
,might,O
,as,O
,well,O
,be,O
,.,O
Sentence: 5535,"""",O
,The,O
,program,O
,in,O
,Massachusetts,O
,has,O
,a,O
,virtual,O
,workforce,O
,of,O
,1,O
,",",O
,000,O
,contact,O
,tracers,O
,.,O
Sentence: 5536,Roughly,O
,9,O
,",",O
,000,O
,applied,O
,in,O
,the,O
,first,O
,24,O
,hours,O
,",",O
,and,O
,the,O
,job,O
,pays,O
,the,O
,rate,O
,of,O
,a,O
,federal,O
,census,O
,worker,O
,",",O
,$,O
,20,O
,to,O
,25,O
,an,O
,hour,O
,",",O
,according,O
,to,O
,Mukherjee,O
,.,O
Sentence: 5537,The,O
,job,O
,is,O
,done,O
,exclusively,O
,by,O
,phone,O
,and,O
,the,O
,workers,O
,are,O
,trained,O
,in,O
,handling,O
,what,O
,could,O
,be,O
,difficult,O
,conversations,O
,.,O
Sentence: 5538,"""",O
,At,O
,the,O
,end,O
,of,O
,the,O
,day,O
,",",O
,some,O
,of,O
,this,O
,work,O
,is,O
,deeply,O
,human,O
,",",O
,"""",O
,Mukherjee,O
,said,O
,.,O
Sentence: 5539,"""",O
,And,O
,we,O
,want,O
,to,O
,make,O
,sure,O
,people,O
,are,O
,connected,O
,to,O
,one,O
,another,O
,to,O
,really,O
,talk,O
,through,O
,these,O
,questions,O
,.,O
Sentence: 5540,"""",O
,Some,O
,members,O
,of,O
,the,O
,corps,O
,of,O
,contact,O
,tracers,O
,work,O
,as,O
,case,O
,investigators,O
,",",O
,speaking,O
,with,O
,COVID,O
,19,O
,patients,O
,and,O
,untangling,O
,the,O
,web,O
,of,O
,contacts,O
,they,O
,may,O
,have,O
,exposed,O
,in,O
,the,O
,past,O
,14,O
,days,O
,.,O
Sentence: 5541,These,O
,workers,O
,counsel,O
,the,O
,infected,O
,people,O
,and,O
,help,O
,to,O
,connect,O
,them,O
,with,O
,such,O
,services,O
,as,O
,food,O
,assistance,O
,if,O
,necessary,O
,.,O
Sentence: 5542,Krysta,O
,Cass,O
,",",O
,31,O
,",",O
,served,O
,as,O
,an,O
,Army,O
,officer,O
,for,O
,eight,O
,years,O
,after,O
,graduating,O
,from,O
,West,O
,Point,O
,in,B-tim
,2010,I-tim
,and,O
,being,O
,deployed,O
,to,O
,Afghanistan,B-geo
,and,O
,countries,O
,in,O
,the,O
,Middle,B-geo
,East,I-geo
,.,O
Sentence: 5543,Before,O
,taking,O
,on,O
,a,O
,job,O
,as,O
,a,O
,supervisor,O
,in,O
,the,O
,Massachusetts,B-geo
,tracing,O
,program,O
,",",O
,she,O
,worked,O
,as,O
,an,O
,orthopedic,O
,physician,O
,assistant,O
,.,O
Sentence: 5544,Cass,O
,now,O
,oversees,O
,a,O
,team,O
,of,O
,100,O
,contact,O
,tracers,O
,",",O
,divided,O
,into,O
,10,O
,units,O
,with,O
,two,O
,to,O
,three,O
,case,O
,investigators,O
,in,O
,each,O
,.,O
Sentence: 5545,The,O
,case,O
,investigators,O
,interview,O
,those,O
,who,O
,tested,O
,positive,O
,and,O
,then,O
,pass,O
,along,O
,the,O
,list,O
,of,O
,contacts,O
,and,O
,places,O
,they,O
,went,O
,to,O
,to,O
,the,O
,contact,O
,tracers,O
,in,O
,the,O
,unit,O
,.,O
Sentence: 5546,"""",O
,Most,O
,military,O
,recruits,O
,volunteer,O
,for,O
,public,O
,service,O
,in,O
,response,O
,to,O
,a,O
,global,O
,need,O
,",",O
,"""",O
,said,O
,Cass,O
,",",O
,whose,O
,team,O
,focuses,O
,on,O
,Boston,O
,.,O
Sentence: 5547,"""",O
,The,O
,people,O
,I'm,O
,working,O
,with,O
,are,O
,so,O
,similar,O
,.,O
Sentence: 5548,They,O
,care,O
,about,O
,the,O
,mission,O
,.,O
Sentence: 5549,"""",O
,Last,O
,week,O
,",",O
,her,O
,team,O
,spoke,O
,to,O
,535,O
,people,O
,who,O
,tested,O
,positive,O
,and,O
,identified,O
,255,O
,contacts,O
,.,O
Sentence: 5550,Public,O
,health,O
,experts,O
,estimate,O
,that,O
,each,O
,positive,O
,case,O
,can,O
,infect,O
,two,O
,to,O
,two,O
,and,O
,a,O
,half,O
,people,O
,.,O
Sentence: 5551,The,O
,most,O
,sensitive,O
,of,O
,the,O
,cases,O
,get,O
